GEOID,NAME,population,state,county,tract
06001400100,Census Tract 4001; Alameda County; California,3132,06,001,400100
06007002401,Census Tract 24.01; Butte County; California,902,06,007,002401
06007002402,Census Tract 24.02; Butte County; California,2314,06,007,002402
06007002500,Census Tract 25; Butte County; California,5510,06,007,002500
06007002601,Census Tract 26.01; Butte County; California,1911,06,007,002601
06007002602,Census Tract 26.02; Butte County; California,3682,06,007,002602
06007002700,Census Tract 27; Butte County; California,5783,06,007,002700
06007002800,Census Tract 28; Butte County; California,4853,06,007,002800
06007002900,Census Tract 29; Butte County; California,3018,06,007,002900
06007003001,Census Tract 30.01; Butte County; California,2587,06,007,003001
06007003002,Census Tract 30.02; Butte County; California,2685,06,007,003002
06007003100,Census Tract 31; Butte County; California,4597,06,007,003100
06007003200,Census Tract 32; Butte County; California,3904,06,007,003200
06007003300,Census Tract 33; Butte County; California,4476,06,007,003300
06007003400,Census Tract 34; Butte County; California,3124,06,007,003400
06007003501,Census Tract 35.01; Butte County; California,4111,06,007,003501
06007003502,Census Tract 35.02; Butte County; California,4178,06,007,003502
06007003600,Census Tract 36; Butte County; California,3774,06,007,003600
06007003700,Census Tract 37; Butte County; California,5124,06,007,003700
06009000121,Census Tract 1.21; Calaveras County; California,4480,06,009,000121
06009000122,Census Tract 1.22; Calaveras County; California,3398,06,009,000122
06009000123,Census Tract 1.23; Calaveras County; California,2890,06,009,000123
06009000124,Census Tract 1.24; Calaveras County; California,2119,06,009,000124
06009000220,Census Tract 2.20; Calaveras County; California,6432,06,009,000220
06009000221,Census Tract 2.21; Calaveras County; California,6911,06,009,000221
06009000222,Census Tract 2.22; Calaveras County; California,3641,06,009,000222
06009000301,Census Tract 3.01; Calaveras County; California,4356,06,009,000301
06009000302,Census Tract 3.02; Calaveras County; California,2502,06,009,000302
06009000400,Census Tract 4; Calaveras County; California,4376,06,009,000400
06009000501,Census Tract 5.01; Calaveras County; California,3139,06,009,000501
06009000504,Census Tract 5.04; Calaveras County; California,571,06,009,000504
06009000505,Census Tract 5.05; Calaveras County; California,944,06,009,000505
06009000506,Census Tract 5.06; Calaveras County; California,489,06,009,000506
06011000100,Census Tract 1; Colusa County; California,5151,06,011,000100
06011000200,Census Tract 2; Colusa County; California,5307,06,011,000200
06011000301,Census Tract 3.01; Colusa County; California,4197,06,011,000301
06011000302,Census Tract 3.02; Colusa County; California,2592,06,011,000302
06011000400,Census Tract 4; Colusa County; California,2411,06,011,000400
06011000500,Census Tract 5; Colusa County; California,2326,06,011,000500
06013301000,Census Tract 3010; Contra Costa County; California,5294,06,013,301000
06013302005,Census Tract 3020.05; Contra Costa County; California,7292,06,013,302005
06013302006,Census Tract 3020.06; Contra Costa County; California,4192,06,013,302006
06013302007,Census Tract 3020.07; Contra Costa County; California,7337,06,013,302007
06013302009,Census Tract 3020.09; Contra Costa County; California,6891,06,013,302009
06013302011,Census Tract 3020.11; Contra Costa County; California,6305,06,013,302011
06013302012,Census Tract 3020.12; Contra Costa County; California,5689,06,013,302012
06013302013,Census Tract 3020.13; Contra Costa County; California,2924,06,013,302013
06013302014,Census Tract 3020.14; Contra Costa County; California,8261,06,013,302014
06013303104,Census Tract 3031.04; Contra Costa County; California,6534,06,013,303104
06013303105,Census Tract 3031.05; Contra Costa County; California,3446,06,013,303105
06013303106,Census Tract 3031.06; Contra Costa County; California,9221,06,013,303106
06013303107,Census Tract 3031.07; Contra Costa County; California,7992,06,013,303107
06013303202,Census Tract 3032.02; Contra Costa County; California,8956,06,013,303202
06013303204,Census Tract 3032.04; Contra Costa County; California,5042,06,013,303204
06013303206,Census Tract 3032.06; Contra Costa County; California,5018,06,013,303206
06013303207,Census Tract 3032.07; Contra Costa County; California,9770,06,013,303207
06013303208,Census Tract 3032.08; Contra Costa County; California,4346,06,013,303208
06013303209,Census Tract 3032.09; Contra Costa County; California,5541,06,013,303209
06013303210,Census Tract 3032.10; Contra Costa County; California,3400,06,013,303210
06013303211,Census Tract 3032.11; Contra Costa County; California,4298,06,013,303211
06013304001,Census Tract 3040.01; Contra Costa County; California,5903,06,013,304001
06013304002,Census Tract 3040.02; Contra Costa County; California,1903,06,013,304002
06013304003,Census Tract 3040.03; Contra Costa County; California,3246,06,013,304003
06013304004,Census Tract 3040.04; Contra Costa County; California,3320,06,013,304004
06013304006,Census Tract 3040.06; Contra Costa County; California,3843,06,013,304006
06013304007,Census Tract 3040.07; Contra Costa County; California,4919,06,013,304007
06013305000,Census Tract 3050; Contra Costa County; California,7484,06,013,305000
06013306002,Census Tract 3060.02; Contra Costa County; California,4612,06,013,306002
06013306003,Census Tract 3060.03; Contra Costa County; California,5081,06,013,306003
06013306004,Census Tract 3060.04; Contra Costa County; California,3477,06,013,306004
06013307101,Census Tract 3071.01; Contra Costa County; California,4595,06,013,307101
06013307102,Census Tract 3071.02; Contra Costa County; California,5997,06,013,307102
06013307201,Census Tract 3072.01; Contra Costa County; California,4101,06,013,307201
06013307202,Census Tract 3072.02; Contra Costa County; California,4210,06,013,307202
06013307204,Census Tract 3072.04; Contra Costa County; California,4704,06,013,307204
06013307205,Census Tract 3072.05; Contra Costa County; California,7101,06,013,307205
06013308001,Census Tract 3080.01; Contra Costa County; California,7784,06,013,308001
06013308002,Census Tract 3080.02; Contra Costa County; California,5146,06,013,308002
06013309000,Census Tract 3090; Contra Costa County; California,3894,06,013,309000
06013310000,Census Tract 3100; Contra Costa County; California,6421,06,013,310000
06013311000,Census Tract 3110; Contra Costa County; California,5515,06,013,311000
06013312000,Census Tract 3120; Contra Costa County; California,3106,06,013,312000
06013313102,Census Tract 3131.02; Contra Costa County; California,4732,06,013,313102
06013313104,Census Tract 3131.04; Contra Costa County; California,3024,06,013,313104
06013313105,Census Tract 3131.05; Contra Costa County; California,5733,06,013,313105
06013313106,Census Tract 3131.06; Contra Costa County; California,6890,06,013,313106
06013313107,Census Tract 3131.07; Contra Costa County; California,2728,06,013,313107
06013313203,Census Tract 3132.03; Contra Costa County; California,3209,06,013,313203
06013313204,Census Tract 3132.04; Contra Costa County; California,5604,06,013,313204
06013313205,Census Tract 3132.05; Contra Costa County; California,2047,06,013,313205
06013313206,Census Tract 3132.06; Contra Costa County; California,6067,06,013,313206
06013314102,Census Tract 3141.02; Contra Costa County; California,6523,06,013,314102
06013314103,Census Tract 3141.03; Contra Costa County; California,5524,06,013,314103
06013314105,Census Tract 3141.05; Contra Costa County; California,3692,06,013,314105
06013314106,Census Tract 3141.06; Contra Costa County; California,4288,06,013,314106
06013314200,Census Tract 3142; Contra Costa County; California,7539,06,013,314200
06013315000,Census Tract 3150; Contra Costa County; California,3511,06,013,315000
06013316000,Census Tract 3160; Contra Costa County; California,1334,06,013,316000
06013317000,Census Tract 3170; Contra Costa County; California,2159,06,013,317000
06013318000,Census Tract 3180; Contra Costa County; California,3514,06,013,318000
06013319001,Census Tract 3190.01; Contra Costa County; California,4060,06,013,319001
06013319002,Census Tract 3190.02; Contra Costa County; California,3819,06,013,319002
06013320001,Census Tract 3200.01; Contra Costa County; California,3276,06,013,320001
06013320003,Census Tract 3200.03; Contra Costa County; California,2928,06,013,320003
06013320004,Census Tract 3200.04; Contra Costa County; California,6401,06,013,320004
06013321101,Census Tract 3211.01; Contra Costa County; California,7268,06,013,321101
06013321102,Census Tract 3211.02; Contra Costa County; California,5830,06,013,321102
06013321103,Census Tract 3211.03; Contra Costa County; California,4642,06,013,321103
06013321200,Census Tract 3212; Contra Costa County; California,5629,06,013,321200
06013322000,Census Tract 3220; Contra Costa County; California,6822,06,013,322000
06013323000,Census Tract 3230; Contra Costa County; California,4392,06,013,323000
06013324002,Census Tract 3240.02; Contra Costa County; California,4931,06,013,324002
06013324003,Census Tract 3240.03; Contra Costa County; California,3266,06,013,324003
06013324004,Census Tract 3240.04; Contra Costa County; California,2563,06,013,324004
06013325000,Census Tract 3250; Contra Costa County; California,6224,06,013,325000
06013326000,Census Tract 3260; Contra Costa County; California,3278,06,013,326000
06013327001,Census Tract 3270.01; Contra Costa County; California,3572,06,013,327001
06013327002,Census Tract 3270.02; Contra Costa County; California,3953,06,013,327002
06013328000,Census Tract 3280; Contra Costa County; California,2837,06,013,328000
06013329000,Census Tract 3290; Contra Costa County; California,6653,06,013,329000
06013330000,Census Tract 3300; Contra Costa County; California,5460,06,013,330000
06013331000,Census Tract 3310; Contra Costa County; California,7625,06,013,331000
06013332000,Census Tract 3320; Contra Costa County; California,7945,06,013,332000
06013333101,Census Tract 3331.01; Contra Costa County; California,4282,06,013,333101
06013333102,Census Tract 3331.02; Contra Costa County; California,4158,06,013,333102
06013333200,Census Tract 3332; Contra Costa County; California,5763,06,013,333200
06013334001,Census Tract 3340.01; Contra Costa County; California,4077,06,013,334001
06013334006,Census Tract 3340.06; Contra Costa County; California,4766,06,013,334006
06013334007,Census Tract 3340.07; Contra Costa County; California,3575,06,013,334007
06013334008,Census Tract 3340.08; Contra Costa County; California,4007,06,013,334008
06013334200,Census Tract 3342; Contra Costa County; California,7522,06,013,334200
06013335000,Census Tract 3350; Contra Costa County; California,3494,06,013,335000
06013336101,Census Tract 3361.01; Contra Costa County; California,4588,06,013,336101
06013336103,Census Tract 3361.03; Contra Costa County; California,5013,06,013,336103
06013336104,Census Tract 3361.04; Contra Costa County; California,2541,06,013,336104
06013336201,Census Tract 3362.01; Contra Costa County; California,3624,06,013,336201
06013336202,Census Tract 3362.02; Contra Costa County; California,5458,06,013,336202
06013337100,Census Tract 3371; Contra Costa County; California,3327,06,013,337100
06013337201,Census Tract 3372.01; Contra Costa County; California,2919,06,013,337201
06013337202,Census Tract 3372.02; Contra Costa County; California,5069,06,013,337202
06013337300,Census Tract 3373; Contra Costa County; California,6205,06,013,337300
06013338101,Census Tract 3381.01; Contra Costa County; California,5015,06,013,338101
06013338102,Census Tract 3381.02; Contra Costa County; California,3173,06,013,338102
06013338201,Census Tract 3382.01; Contra Costa County; California,4026,06,013,338201
06013338203,Census Tract 3382.03; Contra Costa County; California,5620,06,013,338203
06013338204,Census Tract 3382.04; Contra Costa County; California,6523,06,013,338204
